group,imgid,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcid,ezqcbatch
CCNPPEKI,CCNPPEK0001_01_rest01,CCNPPEK0001_01,CCNPPEK0001,1,rest01,rest,1.0,1,5.0,CCNPPEK0001_01,3.0,2.0,CCNPPEK0001_01_rest01,1
CCNPPEKI,CCNPPEK0001_01_rest02,CCNPPEK0001_01,CCNPPEK0001,1,rest02,rest,2.0,1,5.0,CCNPPEK0001_01,3.0,2.0,CCNPPEK0001_01_rest02,1
CCNPPEKI,CCNPPEK0001_02_rest01,CCNPPEK0001_02,CCNPPEK0001,2,rest01,rest,1.0,1,5.0,CCNPPEK0001_02,3.0,2.0,CCNPPEK0001_02_rest01,1
CCNPPEKI,CCNPPEK0001_02_rest02,CCNPPEK0001_02,CCNPPEK0001,2,rest02,rest,2.0,1,5.0,CCNPPEK0001_02,3.0,2.0,CCNPPEK0001_02_rest02,1
CCNPPEKI,CCNPPEK0002_01_rest01,CCNPPEK0002_01,CCNPPEK0002,1,rest01,rest,1.0,1,5.0,CCNPPEK0002_01,3.0,2.0,CCNPPEK0002_01_rest01,1
CCNPPEKI,CCNPPEK0002_01_rest02,CCNPPEK0002_01,CCNPPEK0002,1,rest02,rest,2.0,1,5.0,CCNPPEK0002_01,3.0,2.0,CCNPPEK0002_01_rest02,1
CCNPPEKI,CCNPPEK0003_01_rest01,CCNPPEK0003_01,CCNPPEK0003,1,rest01,rest,1.0,1,5.0,CCNPPEK0003_01,3.0,2.0,CCNPPEK0003_01_rest01,1
CCNPPEKI,CCNPPEK0003_01_rest02,CCNPPEK0003_01,CCNPPEK0003,1,rest02,rest,2.0,1,5.0,CCNPPEK0003_01,3.0,2.0,CCNPPEK0003_01_rest02,1
CCNPPEKI,CCNPPEK0003_02_rest01,CCNPPEK0003_02,CCNPPEK0003,2,rest01,rest,1.0,1,5.0,CCNPPEK0003_02,3.0,2.0,CCNPPEK0003_02_rest01,1
CCNPPEKI,CCNPPEK0003_02_rest02,CCNPPEK0003_02,CCNPPEK0003,2,rest02,rest,2.0,1,5.0,CCNPPEK0003_02,3.0,2.0,CCNPPEK0003_02_rest02,1
CCNPPEKI,CCNPPEK0003_03_rest01,CCNPPEK0003_03,CCNPPEK0003,3,rest01,rest,1.0,1,5.0,CCNPPEK0003_03,3.0,2.0,CCNPPEK0003_03_rest01,1
CCNPPEKI,CCNPPEK0003_03_rest02,CCNPPEK0003_03,CCNPPEK0003,3,rest02,rest,2.0,1,5.0,CCNPPEK0003_03,3.0,2.0,CCNPPEK0003_03_rest02,1
CCNPPEKI,CCNPPEK0004_01_rest01,CCNPPEK0004_01,CCNPPEK0004,1,rest01,rest,1.0,1,5.0,CCNPPEK0004_01,3.0,2.0,CCNPPEK0004_01_rest01,1
CCNPPEKI,CCNPPEK0004_01_rest02,CCNPPEK0004_01,CCNPPEK0004,1,rest02,rest,2.0,1,5.0,CCNPPEK0004_01,3.0,2.0,CCNPPEK0004_01_rest02,1
CCNPPEKI,CCNPPEK0005_01_rest01,CCNPPEK0005_01,CCNPPEK0005,1,rest01,rest,1.0,1,5.0,CCNPPEK0005_01,3.0,2.0,CCNPPEK0005_01_rest01,1
CCNPPEKI,CCNPPEK0005_01_rest02,CCNPPEK0005_01,CCNPPEK0005,1,rest02,rest,2.0,1,5.0,CCNPPEK0005_01,3.0,2.0,CCNPPEK0005_01_rest02,1
CCNPPEKI,CCNPPEK0006_01_rest01,CCNPPEK0006_01,CCNPPEK0006,1,rest01,rest,1.0,1,5.0,CCNPPEK0006_01,3.0,2.0,CCNPPEK0006_01_rest01,1
CCNPPEKI,CCNPPEK0006_01_rest02,CCNPPEK0006_01,CCNPPEK0006,1,rest02,rest,2.0,1,5.0,CCNPPEK0006_01,3.0,2.0,CCNPPEK0006_01_rest02,1
CCNPPEKI,CCNPPEK0007_01_rest01,CCNPPEK0007_01,CCNPPEK0007,1,rest01,rest,1.0,1,5.0,CCNPPEK0007_01,3.0,2.0,CCNPPEK0007_01_rest01,1
CCNPPEKI,CCNPPEK0007_01_rest02,CCNPPEK0007_01,CCNPPEK0007,1,rest02,rest,2.0,1,5.0,CCNPPEK0007_01,3.0,2.0,CCNPPEK0007_01_rest02,1
CCNPPEKI,CCNPPEK0007_02_rest01,CCNPPEK0007_02,CCNPPEK0007,2,rest01,rest,1.0,1,5.0,CCNPPEK0007_02,3.0,2.0,CCNPPEK0007_02_rest01,1
CCNPPEKI,CCNPPEK0007_02_rest02,CCNPPEK0007_02,CCNPPEK0007,2,rest02,rest,2.0,1,5.0,CCNPPEK0007_02,3.0,2.0,CCNPPEK0007_02_rest02,1
CCNPPEKI,CCNPPEK0008_01_rest01,CCNPPEK0008_01,CCNPPEK0008,1,rest01,rest,1.0,1,5.0,CCNPPEK0008_01,3.0,2.0,CCNPPEK0008_01_rest01,1
CCNPPEKI,CCNPPEK0008_01_rest02,CCNPPEK0008_01,CCNPPEK0008,1,rest02,rest,2.0,1,5.0,CCNPPEK0008_01,3.0,2.0,CCNPPEK0008_01_rest02,1
CCNPPEKI,CCNPPEK0008_02_rest01,CCNPPEK0008_02,CCNPPEK0008,2,rest01,rest,1.0,1,5.0,CCNPPEK0008_02,3.0,2.0,CCNPPEK0008_02_rest01,1
CCNPPEKI,CCNPPEK0008_02_rest02,CCNPPEK0008_02,CCNPPEK0008,2,rest02,rest,2.0,1,5.0,CCNPPEK0008_02,3.0,2.0,CCNPPEK0008_02_rest02,1
CCNPPEKI,CCNPPEK0008_03_rest01,CCNPPEK0008_03,CCNPPEK0008,3,rest01,rest,1.0,1,5.0,CCNPPEK0008_03,3.0,2.0,CCNPPEK0008_03_rest01,1
CCNPPEKI,CCNPPEK0008_03_rest02,CCNPPEK0008_03,CCNPPEK0008,3,rest02,rest,2.0,1,5.0,CCNPPEK0008_03,3.0,2.0,CCNPPEK0008_03_rest02,1
CCNPPEKI,CCNPPEK0009_01_rest01,CCNPPEK0009_01,CCNPPEK0009,1,rest01,rest,1.0,1,5.0,CCNPPEK0009_01,3.0,2.0,CCNPPEK0009_01_rest01,1
CCNPPEKI,CCNPPEK0009_01_rest02,CCNPPEK0009_01,CCNPPEK0009,1,rest02,rest,2.0,1,5.0,CCNPPEK0009_01,3.0,2.0,CCNPPEK0009_01_rest02,1
CCNPPEKI,CCNPPEK0009_02_rest01,CCNPPEK0009_02,CCNPPEK0009,2,rest01,rest,1.0,1,5.0,CCNPPEK0009_02,3.0,2.0,CCNPPEK0009_02_rest01,1
CCNPPEKI,CCNPPEK0009_02_rest02,CCNPPEK0009_02,CCNPPEK0009,2,rest02,rest,2.0,1,5.0,CCNPPEK0009_02,3.0,2.0,CCNPPEK0009_02_rest02,1
CCNPPEKI,CCNPPEK0010_01_rest01,CCNPPEK0010_01,CCNPPEK0010,1,rest01,rest,1.0,1,5.0,CCNPPEK0010_01,3.0,2.0,CCNPPEK0010_01_rest01,1
CCNPPEKI,CCNPPEK0010_02_rest01,CCNPPEK0010_02,CCNPPEK0010,2,rest01,rest,1.0,1,5.0,CCNPPEK0010_02,3.0,2.0,CCNPPEK0010_02_rest01,1
CCNPPEKI,CCNPPEK0010_02_rest02,CCNPPEK0010_02,CCNPPEK0010,2,rest02,rest,2.0,1,5.0,CCNPPEK0010_02,3.0,2.0,CCNPPEK0010_02_rest02,1
CCNPPEKI,CCNPPEK0010_03_rest01,CCNPPEK0010_03,CCNPPEK0010,3,rest01,rest,1.0,1,5.0,CCNPPEK0010_03,3.0,2.0,CCNPPEK0010_03_rest01,1
CCNPPEKI,CCNPPEK0010_03_rest02,CCNPPEK0010_03,CCNPPEK0010,3,rest02,rest,2.0,1,5.0,CCNPPEK0010_03,3.0,2.0,CCNPPEK0010_03_rest02,1
CCNPPEKI,CCNPPEK0011_01_rest01,CCNPPEK0011_01,CCNPPEK0011,1,rest01,rest,1.0,1,5.0,CCNPPEK0011_01,3.0,2.0,CCNPPEK0011_01_rest01,1
CCNPPEKI,CCNPPEK0011_01_rest02,CCNPPEK0011_01,CCNPPEK0011,1,rest02,rest,2.0,1,5.0,CCNPPEK0011_01,3.0,2.0,CCNPPEK0011_01_rest02,1
CCNPPEKI,CCNPPEK0012_01_rest01,CCNPPEK0012_01,CCNPPEK0012,1,rest01,rest,1.0,1,5.0,CCNPPEK0012_01,3.0,2.0,CCNPPEK0012_01_rest01,1
CCNPPEKI,CCNPPEK0012_01_rest02,CCNPPEK0012_01,CCNPPEK0012,1,rest02,rest,2.0,1,5.0,CCNPPEK0012_01,3.0,2.0,CCNPPEK0012_01_rest02,1
CCNPPEKI,CCNPPEK0013_01_rest01,CCNPPEK0013_01,CCNPPEK0013,1,rest01,rest,1.0,1,5.0,CCNPPEK0013_01,3.0,2.0,CCNPPEK0013_01_rest01,1
CCNPPEKI,CCNPPEK0013_01_rest02,CCNPPEK0013_01,CCNPPEK0013,1,rest02,rest,2.0,1,5.0,CCNPPEK0013_01,3.0,2.0,CCNPPEK0013_01_rest02,1
CCNPPEKI,CCNPPEK0014_01_rest01,CCNPPEK0014_01,CCNPPEK0014,1,rest01,rest,1.0,1,5.0,CCNPPEK0014_01,3.0,2.0,CCNPPEK0014_01_rest01,1
CCNPPEKI,CCNPPEK0014_01_rest02,CCNPPEK0014_01,CCNPPEK0014,1,rest02,rest,2.0,1,5.0,CCNPPEK0014_01,3.0,2.0,CCNPPEK0014_01_rest02,1
CCNPPEKI,CCNPPEK0014_02_rest01,CCNPPEK0014_02,CCNPPEK0014,2,rest01,rest,1.0,1,5.0,CCNPPEK0014_02,3.0,2.0,CCNPPEK0014_02_rest01,1
CCNPPEKI,CCNPPEK0014_02_rest02,CCNPPEK0014_02,CCNPPEK0014,2,rest02,rest,2.0,1,5.0,CCNPPEK0014_02,3.0,2.0,CCNPPEK0014_02_rest02,1
CCNPPEKI,CCNPPEK0015_01_rest01,CCNPPEK0015_01,CCNPPEK0015,1,rest01,rest,1.0,1,5.0,CCNPPEK0015_01,3.0,2.0,CCNPPEK0015_01_rest01,1
CCNPPEKI,CCNPPEK0015_01_rest02,CCNPPEK0015_01,CCNPPEK0015,1,rest02,rest,2.0,1,5.0,CCNPPEK0015_01,3.0,2.0,CCNPPEK0015_01_rest02,1
CCNPPEKI,CCNPPEK0015_02_rest01,CCNPPEK0015_02,CCNPPEK0015,2,rest01,rest,1.0,1,5.0,CCNPPEK0015_02,3.0,2.0,CCNPPEK0015_02_rest01,1
CCNPPEKI,CCNPPEK0015_02_rest02,CCNPPEK0015_02,CCNPPEK0015,2,rest02,rest,2.0,1,5.0,CCNPPEK0015_02,3.0,2.0,CCNPPEK0015_02_rest02,1
CCNPPEKI,CCNPPEK0016_01_rest01,CCNPPEK0016_01,CCNPPEK0016,1,rest01,rest,1.0,1,5.0,CCNPPEK0016_01,3.0,2.0,CCNPPEK0016_01_rest01,1
CCNPPEKI,CCNPPEK0016_01_rest02,CCNPPEK0016_01,CCNPPEK0016,1,rest02,rest,2.0,1,5.0,CCNPPEK0016_01,3.0,2.0,CCNPPEK0016_01_rest02,1
CCNPPEKI,CCNPPEK0017_01_rest01,CCNPPEK0017_01,CCNPPEK0017,1,rest01,rest,1.0,1,5.0,CCNPPEK0017_01,3.0,2.0,CCNPPEK0017_01_rest01,1
CCNPPEKI,CCNPPEK0017_01_rest02,CCNPPEK0017_01,CCNPPEK0017,1,rest02,rest,2.0,1,5.0,CCNPPEK0017_01,3.0,2.0,CCNPPEK0017_01_rest02,1
CCNPPEKI,CCNPPEK0018_01_rest01,CCNPPEK0018_01,CCNPPEK0018,1,rest01,rest,1.0,1,5.0,CCNPPEK0018_01,3.0,2.0,CCNPPEK0018_01_rest01,1
CCNPPEKI,CCNPPEK0018_01_rest02,CCNPPEK0018_01,CCNPPEK0018,1,rest02,rest,2.0,1,5.0,CCNPPEK0018_01,3.0,2.0,CCNPPEK0018_01_rest02,1
CCNPPEKI,CCNPPEK0018_02_rest01,CCNPPEK0018_02,CCNPPEK0018,2,rest01,rest,1.0,1,5.0,CCNPPEK0018_02,3.0,2.0,CCNPPEK0018_02_rest01,1
CCNPPEKI,CCNPPEK0018_02_rest02,CCNPPEK0018_02,CCNPPEK0018,2,rest02,rest,2.0,1,5.0,CCNPPEK0018_02,3.0,2.0,CCNPPEK0018_02_rest02,1
CCNPPEKI,CCNPPEK0018_03_rest01,CCNPPEK0018_03,CCNPPEK0018,3,rest01,rest,1.0,1,5.0,CCNPPEK0018_03,3.0,2.0,CCNPPEK0018_03_rest01,1
CCNPPEKI,CCNPPEK0018_03_rest02,CCNPPEK0018_03,CCNPPEK0018,3,rest02,rest,2.0,1,5.0,CCNPPEK0018_03,3.0,2.0,CCNPPEK0018_03_rest02,1
CCNPPEKI,CCNPPEK0019_01_rest01,CCNPPEK0019_01,CCNPPEK0019,1,rest01,rest,1.0,1,5.0,CCNPPEK0019_01,3.0,2.0,CCNPPEK0019_01_rest01,1
CCNPPEKI,CCNPPEK0019_01_rest02,CCNPPEK0019_01,CCNPPEK0019,1,rest02,rest,2.0,1,5.0,CCNPPEK0019_01,3.0,2.0,CCNPPEK0019_01_rest02,1
CCNPPEKI,CCNPPEK0019_02_rest01,CCNPPEK0019_02,CCNPPEK0019,2,rest01,rest,1.0,1,5.0,CCNPPEK0019_02,3.0,2.0,CCNPPEK0019_02_rest01,1
CCNPPEKI,CCNPPEK0019_02_rest02,CCNPPEK0019_02,CCNPPEK0019,2,rest02,rest,2.0,1,5.0,CCNPPEK0019_02,3.0,2.0,CCNPPEK0019_02_rest02,1
CCNPPEKI,CCNPPEK0020_01_rest01,CCNPPEK0020_01,CCNPPEK0020,1,rest01,rest,1.0,1,3.0,CCNPPEK0020_01,3.0,,CCNPPEK0020_01_rest01,1
CCNPPEKI,CCNPPEK0020_01_rest02,CCNPPEK0020_01,CCNPPEK0020,1,rest02,rest,2.0,1,3.0,CCNPPEK0020_01,3.0,,CCNPPEK0020_01_rest02,1
CCNPPEKI,CCNPPEK0021_01_rest01,CCNPPEK0021_01,CCNPPEK0021,1,rest01,rest,1.0,1,5.0,CCNPPEK0021_01,3.0,2.0,CCNPPEK0021_01_rest01,1
CCNPPEKI,CCNPPEK0021_01_rest02,CCNPPEK0021_01,CCNPPEK0021,1,rest02,rest,2.0,1,5.0,CCNPPEK0021_01,3.0,2.0,CCNPPEK0021_01_rest02,1
CCNPPEKI,CCNPPEK0021_02_rest01,CCNPPEK0021_02,CCNPPEK0021,2,rest01,rest,1.0,1,5.0,CCNPPEK0021_02,3.0,2.0,CCNPPEK0021_02_rest01,1
CCNPPEKI,CCNPPEK0021_02_rest02,CCNPPEK0021_02,CCNPPEK0021,2,rest02,rest,2.0,1,5.0,CCNPPEK0021_02,3.0,2.0,CCNPPEK0021_02_rest02,1
CCNPPEKI,CCNPPEK0022_01_rest01,CCNPPEK0022_01,CCNPPEK0022,1,rest01,rest,1.0,1,5.0,CCNPPEK0022_01,3.0,2.0,CCNPPEK0022_01_rest01,1
CCNPPEKI,CCNPPEK0022_01_rest02,CCNPPEK0022_01,CCNPPEK0022,1,rest02,rest,2.0,1,5.0,CCNPPEK0022_01,3.0,2.0,CCNPPEK0022_01_rest02,1
CCNPPEKI,CCNPPEK0023_01_rest01,CCNPPEK0023_01,CCNPPEK0023,1,rest01,rest,1.0,1,5.0,CCNPPEK0023_01,3.0,2.0,CCNPPEK0023_01_rest01,1
CCNPPEKI,CCNPPEK0023_01_rest02,CCNPPEK0023_01,CCNPPEK0023,1,rest02,rest,2.0,1,5.0,CCNPPEK0023_01,3.0,2.0,CCNPPEK0023_01_rest02,1
CCNPPEKI,CCNPPEK0023_02_rest01,CCNPPEK0023_02,CCNPPEK0023,2,rest01,rest,1.0,1,5.0,CCNPPEK0023_02,3.0,2.0,CCNPPEK0023_02_rest01,1
CCNPPEKI,CCNPPEK0023_02_rest02,CCNPPEK0023_02,CCNPPEK0023,2,rest02,rest,2.0,1,5.0,CCNPPEK0023_02,3.0,2.0,CCNPPEK0023_02_rest02,1
CCNPPEKI,CCNPPEK0024_01_rest01,CCNPPEK0024_01,CCNPPEK0024,1,rest01,rest,1.0,1,5.0,CCNPPEK0024_01,3.0,2.0,CCNPPEK0024_01_rest01,1
CCNPPEKI,CCNPPEK0024_01_rest02,CCNPPEK0024_01,CCNPPEK0024,1,rest02,rest,2.0,1,5.0,CCNPPEK0024_01,3.0,2.0,CCNPPEK0024_01_rest02,1
CCNPPEKI,CCNPPEK0024_02_rest01,CCNPPEK0024_02,CCNPPEK0024,2,rest01,rest,1.0,1,5.0,CCNPPEK0024_02,3.0,2.0,CCNPPEK0024_02_rest01,1
CCNPPEKI,CCNPPEK0024_02_rest02,CCNPPEK0024_02,CCNPPEK0024,2,rest02,rest,2.0,1,5.0,CCNPPEK0024_02,3.0,2.0,CCNPPEK0024_02_rest02,1
CCNPPEKI,CCNPPEK0024_03_rest01,CCNPPEK0024_03,CCNPPEK0024,3,rest01,rest,1.0,1,5.0,CCNPPEK0024_03,3.0,2.0,CCNPPEK0024_03_rest01,1
CCNPPEKI,CCNPPEK0024_03_rest02,CCNPPEK0024_03,CCNPPEK0024,3,rest02,rest,2.0,1,5.0,CCNPPEK0024_03,3.0,2.0,CCNPPEK0024_03_rest02,1
CCNPPEKI,CCNPPEK0025_01_rest01,CCNPPEK0025_01,CCNPPEK0025,1,rest01,rest,1.0,1,5.0,CCNPPEK0025_01,3.0,2.0,CCNPPEK0025_01_rest01,1
CCNPPEKI,CCNPPEK0025_01_rest02,CCNPPEK0025_01,CCNPPEK0025,1,rest02,rest,2.0,1,5.0,CCNPPEK0025_01,3.0,2.0,CCNPPEK0025_01_rest02,1
CCNPPEKI,CCNPPEK0026_01_rest01,CCNPPEK0026_01,CCNPPEK0026,1,rest01,rest,1.0,1,5.0,CCNPPEK0026_01,3.0,2.0,CCNPPEK0026_01_rest01,1
CCNPPEKI,CCNPPEK0026_01_rest02,CCNPPEK0026_01,CCNPPEK0026,1,rest02,rest,2.0,1,5.0,CCNPPEK0026_01,3.0,2.0,CCNPPEK0026_01_rest02,1
CCNPPEKI,CCNPPEK0026_02_rest01,CCNPPEK0026_02,CCNPPEK0026,2,rest01,rest,1.0,1,5.0,CCNPPEK0026_02,3.0,2.0,CCNPPEK0026_02_rest01,1
CCNPPEKI,CCNPPEK0026_02_rest02,CCNPPEK0026_02,CCNPPEK0026,2,rest02,rest,2.0,1,5.0,CCNPPEK0026_02,3.0,2.0,CCNPPEK0026_02_rest02,1
CCNPPEKI,CCNPPEK0027_01_rest01,CCNPPEK0027_01,CCNPPEK0027,1,rest01,rest,1.0,1,5.0,CCNPPEK0027_01,3.0,2.0,CCNPPEK0027_01_rest01,1
CCNPPEKI,CCNPPEK0027_01_rest02,CCNPPEK0027_01,CCNPPEK0027,1,rest02,rest,2.0,1,5.0,CCNPPEK0027_01,3.0,2.0,CCNPPEK0027_01_rest02,1
CCNPPEKI,CCNPPEK0027_02_rest01,CCNPPEK0027_02,CCNPPEK0027,2,rest01,rest,1.0,1,5.0,CCNPPEK0027_02,3.0,2.0,CCNPPEK0027_02_rest01,1
CCNPPEKI,CCNPPEK0027_02_rest02,CCNPPEK0027_02,CCNPPEK0027,2,rest02,rest,2.0,1,5.0,CCNPPEK0027_02,3.0,2.0,CCNPPEK0027_02_rest02,1
CCNPPEKI,CCNPPEK0027_03_rest01,CCNPPEK0027_03,CCNPPEK0027,3,rest01,rest,1.0,1,5.0,CCNPPEK0027_03,3.0,2.0,CCNPPEK0027_03_rest01,1
CCNPPEKI,CCNPPEK0027_03_rest02,CCNPPEK0027_03,CCNPPEK0027,3,rest02,rest,2.0,1,5.0,CCNPPEK0027_03,3.0,2.0,CCNPPEK0027_03_rest02,1
CCNPPEKI,CCNPPEK0028_01_rest01,CCNPPEK0028_01,CCNPPEK0028,1,rest01,rest,1.0,1,5.0,CCNPPEK0028_01,3.0,2.0,CCNPPEK0028_01_rest01,1
CCNPPEKI,CCNPPEK0028_01_rest02,CCNPPEK0028_01,CCNPPEK0028,1,rest02,rest,2.0,1,5.0,CCNPPEK0028_01,3.0,2.0,CCNPPEK0028_01_rest02,1
CCNPPEKI,CCNPPEK0029_01_rest01,CCNPPEK0029_01,CCNPPEK0029,1,rest01,rest,1.0,1,5.0,CCNPPEK0029_01,3.0,2.0,CCNPPEK0029_01_rest01,1
CCNPPEKI,CCNPPEK0029_01_rest02,CCNPPEK0029_01,CCNPPEK0029,1,rest02,rest,2.0,1,5.0,CCNPPEK0029_01,3.0,2.0,CCNPPEK0029_01_rest02,1
CCNPPEKI,CCNPPEK0030_01_rest01,CCNPPEK0030_01,CCNPPEK0030,1,rest01,rest,1.0,1,5.0,CCNPPEK0030_01,3.0,2.0,CCNPPEK0030_01_rest01,1
CCNPPEKI,CCNPPEK0030_01_rest02,CCNPPEK0030_01,CCNPPEK0030,1,rest02,rest,2.0,1,5.0,CCNPPEK0030_01,3.0,2.0,CCNPPEK0030_01_rest02,1
CCNPPEKI,CCNPPEK0031_01_rest01,CCNPPEK0031_01,CCNPPEK0031,1,rest01,rest,1.0,1,5.0,CCNPPEK0031_01,3.0,2.0,CCNPPEK0031_01_rest01,1
CCNPPEKI,CCNPPEK0031_01_rest02,CCNPPEK0031_01,CCNPPEK0031,1,rest02,rest,2.0,1,5.0,CCNPPEK0031_01,3.0,2.0,CCNPPEK0031_01_rest02,1
CCNPPEKI,CCNPPEK0032_01_rest01,CCNPPEK0032_01,CCNPPEK0032,1,rest01,rest,1.0,1,5.0,CCNPPEK0032_01,3.0,2.0,CCNPPEK0032_01_rest01,1
CCNPPEKI,CCNPPEK0032_01_rest02,CCNPPEK0032_01,CCNPPEK0032,1,rest02,rest,2.0,1,5.0,CCNPPEK0032_01,3.0,2.0,CCNPPEK0032_01_rest02,1
CCNPPEKI,CCNPPEK0032_02_rest01,CCNPPEK0032_02,CCNPPEK0032,2,rest01,rest,1.0,1,5.0,CCNPPEK0032_02,3.0,2.0,CCNPPEK0032_02_rest01,1
CCNPPEKI,CCNPPEK0032_02_rest02,CCNPPEK0032_02,CCNPPEK0032,2,rest02,rest,2.0,1,5.0,CCNPPEK0032_02,3.0,2.0,CCNPPEK0032_02_rest02,1
CCNPPEKI,CCNPPEK0032_03_rest01,CCNPPEK0032_03,CCNPPEK0032,3,rest01,rest,1.0,1,5.0,CCNPPEK0032_03,3.0,2.0,CCNPPEK0032_03_rest01,1
CCNPPEKI,CCNPPEK0032_03_rest02,CCNPPEK0032_03,CCNPPEK0032,3,rest02,rest,2.0,1,5.0,CCNPPEK0032_03,3.0,2.0,CCNPPEK0032_03_rest02,1
CCNPPEKI,CCNPPEK0033_01_rest01,CCNPPEK0033_01,CCNPPEK0033,1,rest01,rest,1.0,1,5.0,CCNPPEK0033_01,3.0,2.0,CCNPPEK0033_01_rest01,1
CCNPPEKI,CCNPPEK0033_01_rest02,CCNPPEK0033_01,CCNPPEK0033,1,rest02,rest,2.0,1,5.0,CCNPPEK0033_01,3.0,2.0,CCNPPEK0033_01_rest02,1
CCNPPEKI,CCNPPEK0034_01_rest01,CCNPPEK0034_01,CCNPPEK0034,1,rest01,rest,1.0,1,5.0,CCNPPEK0034_01,3.0,2.0,CCNPPEK0034_01_rest01,1
CCNPPEKI,CCNPPEK0034_01_rest02,CCNPPEK0034_01,CCNPPEK0034,1,rest02,rest,2.0,1,5.0,CCNPPEK0034_01,3.0,2.0,CCNPPEK0034_01_rest02,1
CCNPPEKI,CCNPPEK0034_02_rest01,CCNPPEK0034_02,CCNPPEK0034,2,rest01,rest,1.0,1,5.0,CCNPPEK0034_02,3.0,2.0,CCNPPEK0034_02_rest01,1
CCNPPEKI,CCNPPEK0034_02_rest02,CCNPPEK0034_02,CCNPPEK0034,2,rest02,rest,2.0,1,5.0,CCNPPEK0034_02,3.0,2.0,CCNPPEK0034_02_rest02,1
CCNPPEKI,CCNPPEK0034_03_rest01,CCNPPEK0034_03,CCNPPEK0034,3,rest01,rest,1.0,1,5.0,CCNPPEK0034_03,3.0,2.0,CCNPPEK0034_03_rest01,1
CCNPPEKI,CCNPPEK0034_03_rest02,CCNPPEK0034_03,CCNPPEK0034,3,rest02,rest,2.0,1,5.0,CCNPPEK0034_03,3.0,2.0,CCNPPEK0034_03_rest02,1
CCNPPEKI,CCNPPEK0035_01_rest01,CCNPPEK0035_01,CCNPPEK0035,1,rest01,rest,1.0,1,5.0,CCNPPEK0035_01,3.0,2.0,CCNPPEK0035_01_rest01,1
CCNPPEKI,CCNPPEK0035_01_rest02,CCNPPEK0035_01,CCNPPEK0035,1,rest02,rest,2.0,1,5.0,CCNPPEK0035_01,3.0,2.0,CCNPPEK0035_01_rest02,1
CCNPPEKI,CCNPPEK0035_02_rest01,CCNPPEK0035_02,CCNPPEK0035,2,rest01,rest,1.0,1,5.0,CCNPPEK0035_02,3.0,2.0,CCNPPEK0035_02_rest01,1
CCNPPEKI,CCNPPEK0035_02_rest02,CCNPPEK0035_02,CCNPPEK0035,2,rest02,rest,2.0,1,5.0,CCNPPEK0035_02,3.0,2.0,CCNPPEK0035_02_rest02,1
CCNPPEKI,CCNPPEK0036_01_rest01,CCNPPEK0036_01,CCNPPEK0036,1,rest01,rest,1.0,1,5.0,CCNPPEK0036_01,3.0,2.0,CCNPPEK0036_01_rest01,1
CCNPPEKI,CCNPPEK0036_01_rest02,CCNPPEK0036_01,CCNPPEK0036,1,rest02,rest,2.0,1,5.0,CCNPPEK0036_01,3.0,2.0,CCNPPEK0036_01_rest02,1
CCNPPEKI,CCNPPEK0036_02_rest01,CCNPPEK0036_02,CCNPPEK0036,2,rest01,rest,1.0,1,5.0,CCNPPEK0036_02,3.0,2.0,CCNPPEK0036_02_rest01,1
CCNPPEKI,CCNPPEK0036_02_rest02,CCNPPEK0036_02,CCNPPEK0036,2,rest02,rest,2.0,1,5.0,CCNPPEK0036_02,3.0,2.0,CCNPPEK0036_02_rest02,1
CCNPPEKI,CCNPPEK0036_03_rest01,CCNPPEK0036_03,CCNPPEK0036,3,rest01,rest,1.0,1,5.0,CCNPPEK0036_03,3.0,2.0,CCNPPEK0036_03_rest01,1
CCNPPEKI,CCNPPEK0036_03_rest02,CCNPPEK0036_03,CCNPPEK0036,3,rest02,rest,2.0,1,5.0,CCNPPEK0036_03,3.0,2.0,CCNPPEK0036_03_rest02,1
CCNPPEKI,CCNPPEK0037_01_rest01,CCNPPEK0037_01,CCNPPEK0037,1,rest01,rest,1.0,1,5.0,CCNPPEK0037_01,3.0,2.0,CCNPPEK0037_01_rest01,1
CCNPPEKI,CCNPPEK0037_01_rest02,CCNPPEK0037_01,CCNPPEK0037,1,rest02,rest,2.0,1,5.0,CCNPPEK0037_01,3.0,2.0,CCNPPEK0037_01_rest02,1
CCNPPEKI,CCNPPEK0038_01_rest01,CCNPPEK0038_01,CCNPPEK0038,1,rest01,rest,1.0,1,5.0,CCNPPEK0038_01,3.0,2.0,CCNPPEK0038_01_rest01,1
CCNPPEKI,CCNPPEK0038_01_rest02,CCNPPEK0038_01,CCNPPEK0038,1,rest02,rest,2.0,1,5.0,CCNPPEK0038_01,3.0,2.0,CCNPPEK0038_01_rest02,1
CCNPPEKI,CCNPPEK0040_01_rest01,CCNPPEK0040_01,CCNPPEK0040,1,rest01,rest,1.0,1,5.0,CCNPPEK0040_01,3.0,2.0,CCNPPEK0040_01_rest01,1
CCNPPEKI,CCNPPEK0040_01_rest02,CCNPPEK0040_01,CCNPPEK0040,1,rest02,rest,2.0,1,5.0,CCNPPEK0040_01,3.0,2.0,CCNPPEK0040_01_rest02,1
